author,dynasty,content,book,title
陶淵明,魏晉,種豆南山下，草盛豆苗稀。晨興理荒穢，帶月荷鋤歸。道狹草木長，夕露沾我衣。衣沾不足惜，但使願無違。,古詩三百首,歸園田居·其三
陶淵明,魏晉,燕丹善養士，志在報強嬴。招集百夫良，歲暮得荊卿。君子死知己，提劍出燕京；素驥鳴廣陌，慷慨送我行。雄髮指危冠，猛氣沖長纓。飲餞易水上，四座列群英。漸離擊悲築，宋意唱高聲。蕭蕭哀風逝，淡淡寒波生。商音更流涕，羽奏壯士驚。心知去不歸，且有後世名。登車何時顧，飛蓋入秦庭。淩厲越萬里，逶迤過千城。圖窮事自至，豪主正怔營。惜哉劍術疏，奇功遂不成。其人雖已沒，千載有餘情。,古詩三百首,詠荊軻
陶淵明,魏晉,精衛銜微木，將以填滄海。刑天舞干戚，猛志固常在。同物既無慮，化去不復悔。徒設在昔心，良辰詎可待。,古詩三百首,讀山海經·其十
謝靈運,南北朝,江南倦曆覽，江北曠周旋。懷新道轉迥，尋異景不延。亂流趨正絕，孤嶼媚中川。雲日相暉映，空水共澄鮮。表靈物莫賞，蘊真誰為傳。想像昆山姿，緬邈區中緣。始信安期術，得盡養生年。,古詩三百首,登江中孤嶼
陶淵明,魏晉,人生無根蒂，飄如陌上塵。分散逐風轉，此已非常身。落地為兄弟，何必骨肉親！得歡當作樂，鬥酒聚比鄰。盛年不重來，一日難再晨。及時當勉勵，歲月不待人。,古詩三百首,雜詩
鮑照,南北朝,中庭多雜樹，偏為梅諮嗟。問君何獨然？念其霜中能作花，露中能作實。搖盪春風媚春日，念爾零落逐風飆，徒有霜華無霜質。,古詩三百首,梅花落
鮑照,南北朝,對案不能食，拔劍擊柱長歎息。丈夫生世會幾時？安能蹀躞垂羽翼！棄置罷官去，還家自休息。朝出與親辭，暮還在親側。弄兒床前戲，看婦機中織。自古聖賢盡貧賤，何況我輩孤且直！,古詩三百首,擬行路難·其六
陸凱,南北朝,折花逢驛使，寄與隴頭人。(折花一作：折梅)江南無所有，聊贈一枝春。,古詩三百首,贈範曄詩
謝朓,南北朝,灞涘望長安，河陽視京縣。白日麗飛甍，參差皆可見。余霞散成綺，澄江靜如練。喧鳥覆春洲，雜英滿芳甸。去矣方滯淫，懷哉罷歡宴。佳期悵何許，淚下如流霰。有情知望鄉，誰能鬒不變？,古詩三百首,晚登三山還望京邑
謝朓,南北朝,綠草蔓如絲，雜樹紅英發。無論君不歸，君歸芳已歇。,古詩三百首,王孫游
鮑照,南北朝,瀉水置平地，各自東西南北流。人生亦有命，安能行歎複坐愁？酌酒以自寬，舉杯斷絕歌路難。心非木石豈無感？吞聲躑躅不敢言。,古詩三百首,擬行路難·其四
張翰,魏晉,秋風起兮木葉飛，吳江水兮鱸正肥。三千里兮家未歸，恨難禁兮仰天悲。,古詩三百首,思吳江歌
範雲,南北朝,江幹遠樹浮，天末孤煙起。江天自如合，煙樹還相似。滄流未可源，高帆去何已。,古詩三百首,之零陵郡次新亭
何遜,南北朝,兔園標物序，驚時最是梅。銜霜當路發，映雪擬寒開。枝橫卻月觀，花繞淩風台。朝灑長門泣，夕駐臨邛杯。應知早飄落，故逐上春來。,古詩三百首,詠早梅 / 揚州法曹梅花盛開
陶淵明,魏晉,孟夏草木長，繞屋樹扶疏。眾鳥欣有托，吾亦愛吾廬。既耕亦已種，時還讀我書。窮巷隔深轍，頗回故人車。歡言酌春酒，摘我園中蔬。微雨從東來，好風與之俱。泛覽《周王傳》，流觀《山海》圖。俯仰終宇宙，不樂複何如？ ,古詩三百首,讀山海經·其一
沈約,南北朝,河漢縱且橫，北斗橫複直。星漢空如此，寧知心有憶？孤燈曖不明，寒機曉猶織。零淚向誰道，雞鳴徒歎息。,古詩三百首,夜夜曲
吳隱之,魏晉,古人雲此水，一歃懷千金。試使夷齊飲，終當不易心。,古詩三百首,酌貪泉
釋寶月,南北朝,郎作十裡行，儂作九裡送。拔儂頭上釵，與郎資路用。有信數寄書，無信心相憶。莫作瓶落井，一去無消息。大艑珂峨頭，何處發揚州。借問艑上郎，見儂所歡不？初發揚州時，船出平津泊。五兩如竹林，何處相尋博。,古詩三百首,估客樂四首
何遜,南北朝,柳黃未吐葉，水綠半含苔。春色邊城動，客思故鄉來。,古詩三百首,邊城思
吳均,南北朝,山際見來煙，竹中窺落日。鳥向簷上飛，雲從窗裡出。,古詩三百首,山中雜詩
陶弘景,南北朝,山中何所有，嶺上多白雲。只可自怡悅，不堪持贈君。,古詩三百首,詔問山中何所有賦詩以答
王籍,南北朝,艅艎何泛泛，空水共悠悠。陰霞生遠岫，陽景逐回流。蟬噪林逾靜，鳥鳴山更幽。此地動歸念，長年悲倦遊。,古詩三百首,入若耶溪
蕭綱,南北朝,建平督郵道，魚複永安宮。若奏巴渝曲，時當君思中。,古詩三百首,蜀道難·其一
陰鏗,南北朝,大江一浩蕩，離悲足幾重。潮落猶如蓋，雲昏不作峰。遠戍唯聞鼓，寒山但見松。九十方稱半，歸途詎有蹤。,古詩三百首,晚出新亭
,南北朝,春蠶不應老，晝夜常懷絲。何惜微軀盡，纏綿自有時。,古詩三百首,作蠶絲
庾信,南北朝,玉關道路遠，金陵信使疏。獨下千行淚，開君萬里書。,古詩三百首,寄王琳
,南北朝,上馬不捉鞭，反折楊柳枝。蹀座吹長笛，愁殺行客兒。腹中愁不樂，願作郎馬鞭。出入擐郎臂，蹀座郎膝邊。放馬兩泉澤，忘不著連羈。擔鞍逐馬走，何見得馬騎。遙看孟津河，楊柳鬱婆娑。我是虜家兒，不解漢兒歌。健兒須快馬，快馬須健兒。蹕跋黃塵下，然後別雄雌。,古詩三百首,折楊柳歌辭五首
徐陵,南北朝,關山三五月，客子憶秦川。思婦高樓上，當窗應未眠。星旗映疏勒，雲陣上祁連。戰氣今如此，從軍複幾年。,古詩三百首,關山月
蕭綱,南北朝,巫山七百里，巴水三回曲。笛聲下複高，猿啼斷還續。,古詩三百首,蜀道難·其二
,南北朝,敕勒川，陰山下。天似穹廬，籠蓋四野。天蒼蒼，野茫茫。風吹草低見牛羊。,古詩三百首,敕勒歌
江總,南北朝,心逐南雲逝，形隨北雁來。故鄉籬下菊，今日幾花開。,古詩三百首,于長安歸還揚州九月九日行薇山亭賦韻 / 長安九日詩
,南北朝,隴頭流水，流離山下。念吾一身，飄然曠野。朝發欣城，暮宿隴頭。寒不能語，舌捲入喉。隴頭流水，鳴聲嗚咽。遙望秦川，心肝斷絕。,古詩三百首,隴頭歌辭三首
薛道衡,隋代,入春才七日，離家已二年。人歸落雁後，思發在花前。,古詩三百首,人日思歸
孔紹安,唐代,可惜庭中樹，移根逐漢臣。只為來時晚，花開不及春。,古詩三百首,侍宴詠石榴
鄭文寶,宋代,亭亭畫舸系春潭，直到行人酒半酣。不管煙波與風雨，載將離恨過江南。,古詩三百首,柳枝詞
王禹偁,宋代,馬穿山徑菊初黃，信馬悠悠野興長。萬壑有聲含晚籟，數峰無語立斜陽。棠梨葉落胭脂色，蕎麥花開白雪香。何事吟餘忽惆悵，村橋原樹似吾鄉。,古詩三百首,村行
寇准,宋代,曉帶輕煙間杏花，晚凝深翠拂平沙。長條別有風流處，密映錢塘蘇小家。,古詩三百首,柳
柳開,宋代,鳴骹直上一千尺，天靜無風聲更幹。碧眼胡兒三百騎，盡提金勒向雲看。,古詩三百首,塞上
王禹偁,宋代,兩株桃杏映籬斜，妝點商州副使家。何事春風容不得？和鶯吹折數枝花。,古詩三百首,春居雜興·兩株桃杏映籬斜
寇准,宋代,岸闊檣稀波渺茫，獨憑危檻思何長。蕭蕭遠樹疏林外，一半秋山帶夕陽。,古詩三百首,書河上亭壁
劉昶,南北朝,白雲滿鄣來，黃塵暗天起。關山四面絕，故鄉幾千里。,古詩三百首,斷句
林逋,宋代,眾芳搖落獨暄妍，占盡風情向小園。疏影橫斜水清淺，暗香浮動月黃昏。霜禽欲下先偷眼，粉蝶如知合斷魂。幸有微吟可相狎，不須檀板共金尊。(金尊通：樽),古詩三百首,山園小梅·其一
宋祁,宋代,墜素翻紅各自傷，青樓煙雨忍相忘。將飛更作回風舞，已落猶成半面妝。滄海客歸珠有淚，章台人去骨遺香。可能無意傳雙蝶，盡付芳心與蜜房。,古詩三百首,落花
曾公亮,宋代,枕中雲氣千峰近，床底松聲萬壑哀。要看銀山拍天浪，開窗放入大江來。,古詩三百首,宿甘露寺僧舍
楊億,宋代,鮑老當筵笑郭郎，笑他舞袖太郎當。若教鮑老當筵舞，轉更郎當舞袖長。,古詩三百首,詠傀儡
梅堯臣,宋代,適與野情愜，千山高複低。好峰隨處改，幽徑獨行迷。霜落熊升樹，林空鹿飲溪。人家在何許？雲外一聲雞。,古詩三百首,魯山山行
梅堯臣,宋代,行到東溪看水時，坐臨孤嶼發船遲。野鳧眠岸有閑意，老樹著花無醜枝。短短蒲耳齊似剪，平平沙石淨於篩。情雖不厭住不得，薄暮歸來車馬疲。,古詩三百首,東溪
梅堯臣,宋代,陶盡門前土，屋上無片瓦。十指不沾泥，鱗鱗居大廈。,古詩三百首,陶者
歐陽修,宋代,紅樹青山日欲斜，長郊草色綠無涯。遊人不管春將老，來往亭前踏落花。,古詩三百首,豐樂亭遊春·其三
歐陽修,宋代,臥聞岳陽城裡鐘，系舟岳陽城下樹。正見空江明月來，雲水蒼茫失江路。夜深江月弄清輝，水上人歌月下歸；一闋聲長聽不盡，輕舟短楫去如飛。,古詩三百首,晚泊岳陽
蘇舜欽,宋代,夜雨連明春水生，嬌雲濃暖弄陰晴。簾虛日薄花竹靜，時有乳鳩相對鳴。,古詩三百首,初晴遊滄浪亭
蘇舜欽,宋代,別院深深夏席清，石榴開遍透簾明。(夏席清一作：夏簟清)樹陰滿地日當午，夢覺流鶯時一聲。,古詩三百首,夏意
歐陽修,宋代,百囀千聲隨意移，山花紅紫樹高低。始知鎖向金籠聽，不及林間自在啼。,古詩三百首,畫眉鳥
張俞,宋代,昨日入城市，歸來淚滿巾。遍身羅綺者，不是養蠶人。,古詩三百首,蠶婦
歐陽修,宋代,春風疑不到天涯，二月山城未見花。殘雪壓枝猶有桔，凍雷驚筍欲抽芽。夜聞歸雁生鄉思，病入新年感物華。曾是洛陽花下客，野芳雖晚不須嗟。,古詩三百首,戲答元珍
梅堯臣,宋代,春雲濃淡日微光，雙闕重門聳建章。不上樓來知幾日，滿城無算柳梢黃。,古詩三百首,考試畢登銓樓
王安石,宋代,爆竹聲中一歲除，春風送暖入屠蘇。千門萬戶曈曈日，總把新桃換舊符。,古詩三百首,元日
王安石,宋代,飛來山上千尋塔，聞說雞鳴見日升。(飛來山一作：飛來峰)不畏浮雲遮望眼，只緣身在最高層。(只緣一作：自緣),古詩三百首,登飛來峰
王安石,宋代,牆角數枝梅，淩寒獨自開。遙知不是雪，為有暗香來。,古詩三百首,梅花 / 梅
王安石,宋代,京口瓜洲一水間，鐘山只隔數重山。春風又綠江南岸，明月何時照我還？,古詩三百首,泊船瓜洲
王安石,宋代,金爐香燼漏聲殘，剪剪輕風陣陣寒。春色惱人眠不得，月移花影上欄杆。,古詩三百首,春夜
歐陽修,宋代,花光濃爛柳輕明，酌酒花前送我行。我亦且如常日醉，莫教弦管作離聲。,古詩三百首,別滁
李覯,宋代,人言落日是天涯，望極天涯不見家。已恨碧山相阻隔，碧山還被暮雲遮。,古詩三百首,鄉思
王安石,宋代,百戰疲勞壯士哀，中原一敗勢難回。江東子弟今雖在，肯與君王卷土來？,古詩三百首,疊題烏江亭
程顥,宋代,雲淡風輕近午天，傍花隨柳過前川。時人不識余心樂，將謂偷閒學少年。,古詩三百首,春日偶成
張舜民,宋代,水繞陂田竹繞籬，榆錢落盡槿花稀。夕陽牛背無人臥，帶得寒鴉兩兩歸。,古詩三百首,村居
曾鞏,宋代,亂條猶未變初黃，倚得東風勢便狂。解把飛花蒙日月，不知天地有清霜。,古詩三百首,詠柳
劉攽,宋代,一雨池塘水面平，淡磨明鏡照簷楹。東風忽起垂楊舞，更作荷心萬點聲。,古詩三百首,雨後池上
曾鞏,宋代,雨過橫塘水滿堤，亂山高下路東西。一番桃李花開盡，惟有青青草色齊。,古詩三百首,城南
王令,宋代,清風無力屠得熱，落日著翅飛上山。人固已懼江海竭，天豈不惜河漢幹？昆侖之高有積雪，蓬萊之遠常遺寒。不能手提天下往，何忍身去遊其間？,古詩三百首,暑旱苦熱
劉攽,宋代,青苔滿地初晴後，綠樹無人晝夢餘。唯有南風舊相識，偷開門戶又翻書。,古詩三百首,新晴
王令,宋代,三月殘花落更開，小簷日日燕飛來。子規夜半猶啼血，不信東風喚不回。,古詩三百首,送春
蘇軾,宋代,竹外桃花三兩枝，春江水暖鴨先知。蔞蒿滿地蘆芽短，正是河豚欲上時。兩兩歸鴻欲破群，依依還似北歸人。遙知朔漠多風雪，更待江南半月春。,古詩三百首,惠崇春江晚景二首 / 惠崇春江曉景二首
蘇軾,宋代,人生到處知何似，應似飛鴻踏雪泥。泥上偶然留指爪，鴻飛那複計東西。老僧已死成新塔，壞壁無由見舊題。往日崎嶇還記否，路長人困蹇驢嘶。,古詩三百首,和子由澠池懷舊
蘇軾,宋代,春宵一刻值千金，花有清香月有陰。歌管樓臺聲細細，秋千院落夜沉沉。,古詩三百首,春宵
蘇軾,宋代,水光瀲灩晴方好，山色空蒙雨亦奇。(蒙通：濛)欲把西湖比西子，淡妝濃抹總相宜。(淡妝濃抹一作：濃妝淡抹),古詩三百首,飲湖上初晴後雨二首·其二
蘇軾,宋代,橫看成嶺側成峰，遠近高低各不同。不識廬山真面目，只緣身在此山中。,古詩三百首,題西林壁
蘇軾,宋代,荷盡已無擎雨蓋，菊殘猶有傲霜枝。一年好景君須記，最是橙黃橘綠時。(最是一作：正是),古詩三百首,贈劉景文 / 冬景
蘇軾,宋代,東風嫋嫋泛崇光，香霧空蒙月轉廊。只恐夜深花睡去，故燒高燭照紅妝。,古詩三百首,海棠
孔平仲,宋代,百里西風禾黍香，鳴泉落竇穀登場。老牛粗了耕耘債，齧草坡頭臥夕陽。,古詩三百首,禾熟
孔平仲,宋代,試說途中景，方知別後心。行人日暮少，風雪亂山深。,古詩三百首,寄內
黃庭堅,宋代,騎牛遠遠過前村，短笛橫吹隔隴聞。多少長安名利客，機關用盡不如君。,古詩三百首,牧童詩
黃庭堅,宋代,投荒萬死鬢毛斑，生出瞿塘灩澦關。未到江南先一笑，岳陽樓上對君山。滿川風雨獨憑欄，綰結湘娥十二鬟。可惜不當湖水面，銀山堆裡看青山。,古詩三百首,雨中登岳陽樓望君山
張耒,宋代,庭戶無人秋月明，夜霜欲落氣先清。梧桐真不甘衰謝，數葉迎風尚有聲。,古詩三百首,夜坐
道潛,宋代,風蒲獵獵弄清柔，欲立蜻蜓不自由。五月臨平山下路，藕花無數滿汀州。,古詩三百首,臨平道中
張耒,宋代,如絲苣甲飣春盤，韭葉金黃雪未幹。旅飯二年無此味，故園千里幾時還。異方時節三巵酒，殘歲風煙一慘顏。曾奉龍旗典邦禮，歲窮祠祀少休閒。,古詩三百首,春日
秦觀,宋代,攜扙來追柳外涼，畫橋南畔倚胡床。月明船笛參差起，風定池蓮自在香。,古詩三百首,納涼
秦觀,宋代,一夕輕雷落萬絲，霽光浮瓦碧參差。有情芍藥含春淚，無力薔薇臥曉枝。,古詩三百首,春日
晁沖之,宋代,陰陰溪曲綠交加，小雨翻萍上淺沙。鵝鴨不知春去盡，爭隨流水趁桃花。,古詩三百首,春日
秦觀,宋代,天寒水鳥自相依，十百為群戲落暉。過盡行人都不起，忽聞水響一齊飛。,古詩三百首,還自廣陵
陳師道,宋代,斷牆著雨蝸成字，老屋無僧燕作家，剩欲出門追語笑，卻嫌歸鬢著塵沙。風翻蛛網開三面，雷動蜂窠趁兩衙。屢失南鄰春事約，只今容有未開花。,古詩三百首,春懷示鄰里
黃庭堅,宋代,癡兒了卻公家事，快閣東西倚晚晴。落木千山天遠大，澄江一道月分明。朱弦已為佳人絕，青眼聊因美酒橫。萬里歸船弄長笛，此心吾與白鷗盟。,古詩三百首,登快閣
朱淑真,宋代,連理枝頭花正開，妒花風雨便相催。願教青帝常為主，莫遣紛紛點翠苔。,古詩三百首,落花
黃庭堅,宋代,四顧山光接水光，憑欄十裡芰荷香。清風明月無人管，並作南樓一味涼。,古詩三百首,鄂州南樓書事
朱淑真,宋代,女子弄文誠可罪，那堪詠月更吟風。磨穿鐵硯非吾事，繡折金針卻有功。悶無消遣只看詩，不見詩中話別離。添得情懷轉蕭索，始知伶俐不如癡。,古詩三百首,自責二首
汪藻,宋代,一春略無十日晴，處處浮雲將雨行。野田春水碧于鏡，人影渡傍鷗不驚。桃花嫣然出籬笑，似開未開最有情。茅茨煙暝客衣濕，破夢午雞啼一聲。,古詩三百首,春日
吳濤,宋代,遊子春衫已試單，桃花飛盡野梅酸。怪來一夜蛙聲歇，又作東風十日寒。,古詩三百首,絕句
陳師道,宋代,去遠即相忘，歸近不可忍。兒女已在眼，眉目略不省。喜極不得語，淚盡方一哂。了知不是夢，忽忽心未穩。,古詩三百首,示三子
李清照,宋代,生當作人傑，死亦為鬼雄。至今思項羽，不肯過江東。,古詩三百首,夏日絕句
劉子翬,宋代,輦轂繁華事可傷，師師垂老過湖湘。縷衣檀板無顏色，一曲當時動帝王。,古詩三百首,汴京紀事
呂本中,宋代,稍離煙瘴近湘潭，疾病衰頹已不堪。兒女不知來避地，強言風物勝江南。,古詩三百首,連州陽山歸路
徐俯,宋代,雙飛燕子幾時回？夾岸桃花蘸水開。春雨斷橋人不度，小舟撐出柳陰來。,古詩三百首,春遊湖
曾幾,宋代,蘇秀道中，自七月二十五日夜大雨三日，秋苗以蘇，喜而有作。一夕驕陽轉作霖，夢回涼冷潤衣襟。不愁屋漏床床濕，且喜溪流岸岸深。千里稻花應秀色，五更桐葉最佳音。無田似我猶欣舞，何況田間望歲心。,古詩三百首,蘇秀道中
曾幾,宋代,梅子黃時日日晴，小溪泛盡卻山行。綠陰不減來時路，添得黃鸝四五聲。,古詩三百首,三衢道中
陳與義,宋代,飛花兩岸照船紅，百里榆堤半日風。臥看滿天雲不動，不知雲與我俱東。,古詩三百首,襄邑道中
陳與義,宋代,一自胡塵入漢關，十年伊洛路漫漫。青墩溪畔龍鍾客，獨立東風看牡丹。,古詩三百首,詠牡丹
嶽飛,宋代,經年塵土滿征衣，特特尋芳上翠微。好水好山看不足，馬蹄催趁月明歸。,古詩三百首,池州翠微亭
陸遊,宋代,世味年來薄似紗，誰令騎馬客京華。小樓一夜聽春雨，深巷明朝賣杏花。矮紙斜行閑作草，晴窗細乳戲分茶。素衣莫起風塵歎，猶及清明可到家。,古詩三百首,臨安春雨初霽
蕭德藻,宋代,一擔乾柴古渡頭，盤纏一日頗優遊。歸來澗底磨刀斧，又作全家明日謀。,古詩三百首,樵夫
陸遊,宋代,黃金錯刀白玉裝，夜穿窗扉出光芒。丈夫五十功未立，提刀獨立顧八荒。京華結交盡奇士，意氣相期共生死。千年史冊恥無名，一片丹心報天子。爾來從軍天漢濱，南山曉雪玉嶙峋。嗚呼！楚雖三戶能亡秦，豈有堂堂中國空無人！,古詩三百首,金錯刀行
陳與義,宋代,天缺西南江面清，纖雲不動小灘橫。牆頭語鵲衣猶濕，樓外殘雷氣未平。盡取微涼供穩睡，急搜奇句報新晴。今宵絕勝無人共，臥看星河盡意明。,古詩三百首,雨晴
李綱,宋代,耕犁千畝實千箱，力盡筋疲誰複傷？但得眾生皆得飽，不辭羸病臥殘陽。,古詩三百首,病牛
陸遊,宋代,衣上征塵雜酒痕，遠遊無處不消魂。此身合是詩人未？細雨騎驢入劍門。,古詩三百首,劍門道中遇微雨
陸遊,宋代,聞道梅花坼曉風，雪堆遍滿四山中。何方可化身千億，一樹梅花一放翁。,古詩三百首,梅花絕句·其一
陸遊,宋代,死去元知萬事空，但悲不見九州同。王師北定中原日，家祭無忘告乃翁。,古詩三百首,示兒
陸遊,宋代,風卷江湖雨暗村，四山聲作海濤翻。溪柴火軟蠻氈暖，我與狸奴不出門。僵臥孤村不自哀，尚思為國戍輪台。夜闌臥聽風吹雨，鐵馬冰河入夢來。,古詩三百首,十一月四日風雨大作二首
陸遊,宋代,早歲那知世事艱，中原北望氣如山。樓船夜雪瓜洲渡，鐵馬秋風大散關。塞上長城空自許，鏡中衰鬢已先斑。出師一表真名世，千載誰堪伯仲間！,古詩三百首,書憤五首·其一
陸遊,宋代,病骨支離紗帽寬，孤臣萬里客江幹。位卑未敢忘憂國，事定猶須待闔棺。天地神靈扶廟社，京華父老望和鑾。出師一表通今古，夜半挑燈更細看。,古詩三百首,病起書懷
陸遊,宋代,迢迢天漢西南落，喔喔鄰雞一再鳴。壯志病來消欲盡，出門搔首愴平生。三萬里河東入海，五千仞嶽上摩天。遺民淚盡胡塵裡，南望王師又一年。,古詩三百首,秋夜將曉出籬門迎涼有感二首
楊萬里,宋代,泉眼無聲惜細流，樹陰照水愛晴柔。小荷才露尖尖角，早有蜻蜓立上頭。,古詩三百首,小池
楊萬里,宋代,畢竟西湖六月中，風光不與四時同。接天蓮葉無窮碧，映日荷花別樣紅。,古詩三百首,曉出淨慈寺送林子方
范成大,宋代,"州橋南北是天街，父老年年等駕回。忍淚失聲詢使者，""幾時真有六軍來？""",古詩三百首,州橋
范成大,宋代,晝出耘田夜績麻，村莊兒女各當家。童孫未解供耕織，也傍桑陰學種瓜。,古詩三百首,夏日田園雜興·其七
楊萬里,宋代,溪水將橋不復回，小舟猶倚短篙開。交情得似山溪渡，不管風波去又來。,古詩三百首,三江小渡
楊萬里,宋代,一葉漁船兩小童，收篙停棹坐船中。怪生無雨都張傘，不是遮頭是使風。,古詩三百首,舟過安仁
楊萬里,宋代,籬落疏疏一徑深，樹頭花落未成陰。兒童急走追黃蝶，飛入菜花無處尋。,古詩三百首,宿新市徐公店
林升,宋代,山外青山樓外樓，西湖歌舞幾時休？暖風熏得遊人醉，直把杭州作汴州。,古詩三百首,題臨安邸
朱熹,宋代,半畝方塘一鑒開，天光雲影共徘徊。問渠那得清如許？為有源頭活水來。(那通：哪),古詩三百首,觀書有感二首·其一
張栻,宋代,律回歲晚冰霜少，春到人間草木知。便覺眼前生意滿，東風吹水綠參差。,古詩三百首,立春偶成
朱熹,宋代,勝日尋芳泗水濱，無邊光景一時新。等閒識得東風面，萬紫千紅總是春。,古詩三百首,春日
范成大,宋代,南浦春來綠一川，石橋朱塔兩依然。年年送客橫塘路，細雨垂楊系畫船。,古詩三百首,橫塘
薑夔,宋代,自作新詞韻最嬌，小紅低唱我吹簫。曲終過盡松陵路，回首煙波十四橋。,古詩三百首,過垂虹
趙師秀,宋代,黃梅時節家家雨，青草池塘處處蛙。有約不來過夜半，閑敲棋子落燈花。,古詩三百首,約客 / 有約
徐璣,宋代,水滿田疇稻葉齊，日光穿樹曉煙低。黃鶯也愛新涼好，飛過青山影裡啼。,古詩三百首,新涼
翁卷,宋代,綠遍山原白滿川，子規聲裡雨如煙。鄉村四月閒人少，才了蠶桑又插田。,古詩三百首,鄉村四月
薑夔,宋代,美人臺上昔歡娛，今日空台望五湖。殘雪未融青草死，苦無麋鹿過姑蘇。黃帽傳呼睡不成，投稿細細激流冰。分明舊泊江南岸，舟尾春風颭客燈。千門列炬散林鴉，兒女相思未到家。應是不眠非守歲，小客春意入燈花。三生定自陸天隨，又向順松作客歸。已拚新年舟上過，倩人和雪洗片衣。沙尾風回一棹寒，椒花今夕不登盤。百年草草都寒夜，自琢春詞剪燭看。笠澤茫茫雁影微，玉峰重疊護雲衣。長橋寂寞春寒放，只有詩人一舸歸。桑間篝火卻定蠶，風土相傳我未諳。但得明年少行役，只裁白佇作春衫。少小知名翰墨場，十年心事只淒涼。舊時曾作梅花賦，研墨於今亦自香。環玦隨波冷未銷，古苔留雪臥牆腰。誰家玉笛吹春怨，看見鵝黃上柳條。,古詩三百首,除放自石湖歸苕溪
葉紹翁,宋代,應憐屐齒印蒼苔，小扣柴扉久不開。春色滿園關不住，一枝紅杏出牆來。,古詩三百首,遊園不值
楊萬里,宋代,兩岸舟船各背馳，波痕交涉亦難為。只余鷗鷺無拘管，北去南來自在飛。,古詩三百首,初入淮河四絕句·其三
戴復古,宋代,乳鴨池塘水淺深，熟梅天氣半陰晴。東園載酒西園醉，摘盡枇杷一樹金。,古詩三百首,初夏游張園
劉克莊,宋代,一片能教一斷腸，可堪平砌更堆牆。飄如遷客來過嶺，墜似騷人去赴湘。亂點莓苔多莫數，偶粘衣袖久猶香。東風謬掌花權柄，卻忌孤高不主張。,古詩三百首,落梅
曹豳,宋代,門外無人問落花，綠陰冉冉遍天涯。林鶯啼到無聲處，青草池塘獨聽蛙。,古詩三百首,春暮
志南,宋代,古木陰中系短篷，杖藜扶我過橋東。沾衣欲濕杏花雨，吹面不寒楊柳風。,古詩三百首,絕句·古木陰中系短篷
戴復古,宋代,江頭落日照平沙，潮退漁船閣岸斜。白鳥一雙臨水立，見人驚起入蘆花。,古詩三百首,江村晚眺
文天祥,宋代,辛苦遭逢起一經，干戈寥落四周星。山河破碎風飄絮，身世浮沉雨打萍。惶恐灘頭說惶恐，零丁洋裡歎零丁。人生自古誰無死，留取丹心照汗青。,古詩三百首,過零丁洋
劉克莊,宋代,擲柳遷喬太有情，交交時作弄機聲。洛陽三月花如錦，多少工夫織得成。,古詩三百首,鶯梭
鄭思肖,宋代,愁裡高歌梁父吟，猶如金玉戛商音。十年勾踐亡吳計，七日包胥哭楚心。秋送新鴻哀破國，晝行饑虎齧空林。胸中有誓深於海，肯使神州竟陸沉？,古詩三百首,二礪
戴復古,宋代,小桃無主自開花，煙草茫茫帶晚鴉。幾處敗垣圍故井，向來一一是人家。,古詩三百首,淮村兵後
鄭思肖,宋代,花開不並百花叢，獨立疏籬趣未窮。寧可枝頭抱香死，何曾吹落北風中。,古詩三百首,寒菊 / 畫菊
盧梅坡,宋代,梅雪爭春未肯降，騷人擱筆費評章。梅須遜雪三分白，雪卻輸梅一段香。,古詩三百首,雪梅·其一
王庭筠,元代,竹影和詩瘦，梅花入夢香。可憐今夜月，不肯下西廂。 ,古詩三百首,絕句
杜耒,宋代,寒夜客來茶當酒，竹爐湯沸火初紅。尋常一樣窗前月，才有梅花便不同。,古詩三百首,寒夜
謝枋得,宋代,十年無夢得還家，獨立青峰野水涯。天地寂寥山雨歇，幾生修得到梅花？,古詩三百首,武夷山中
元好問,金朝,西北天低五頂高，茫茫松海露靈鼇。太行直上猶千里，井底殘山枉呼號。萬壑千岩位置雄，偶從天巧見神功。湍溪已作風雷惡，更在雲山氣象中。山雲吞吐翠微中，淡綠深青一萬重。此景只應天上有，豈知身在妙高峰？,古詩三百首,臺山雜詠
元好問,金朝,慘澹龍蛇日鬥爭，干戈直欲盡生靈。高原出水山河改，戰地風來草木腥。精衛有冤填瀚海，包胥無淚哭秦庭。並州豪傑知誰在，莫擬分軍下井陘。,古詩三百首,壬辰十二月車駕東狩後即事
元好問,金朝,枝間新綠一重重，小蕾深藏數點紅。愛惜芳心莫輕吐，且教桃李鬧春風。 ,古詩三百首,同兒輩賦未開海棠
,宋代,月兒彎彎照九州，幾家歡樂幾家愁。幾家夫婦同羅帳，幾個飄零在外頭？,古詩三百首,月兒彎彎照九州
趙孟頫,元代,野店桃花紅粉姿，陌頭楊柳綠煙絲。不因送客東城去，過卻春光總不知。,古詩三百首,東城
黃庚,元代,客舟系纜柳陰旁，湖影侵篷夜氣涼。萬頃波光搖月碎，一天風露藕花香。,古詩三百首,臨平泊舟
王冕,元代,吾家洗硯池頭樹，個個花開淡墨痕。不要人誇顏色好，只流清氣滿乾坤。(版本一)我家洗硯池邊樹，朵朵花開淡墨痕。不要人誇好顏色，只留清氣滿乾坤。(版本二),古詩三百首,墨梅
